Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,26.042168131985818,,,,,,,,,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
,,,,,,,,,,,,,,,,,,,,,2,13.335454464002396,,,,,,,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
,,,,,,,,,,,,,,,,,,,,,,,4,9.1855663729948,,,,,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.786812752005062,,,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,SCARED,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,1,7.1988859540142585,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,2.940384194997023,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ACTIVE,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,3,6.252679179000552,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,TENDER,,,,,,0,3,3,10,,,,,,,,,,,,,,,,,1,2.4705814820044907,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ASHAMED,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1,2.652198986004805,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ALERT,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,1,1.6199798170127906,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,SAD,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,1,2.0694530429900624,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,1,2.719139252003515,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,EXCITED,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,3,2.5994703250034945,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,HAPPY,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,4,2.852736336993985,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ANGRY,,,,,,0,10,10,2,,,,,,,,,,,,,,,,,1,2.36906887999794,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,GUILTY,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,1,1.3542783360026078,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,0,0,0,,,2,8.353006256002118,3,2.816910638997797,3,3.3705616270017345,1,3.087008895003237,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,1,1,6,,,,,,,,,3,6.6700975819985615,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,2,2,4,,,,,,,,,1,1.4868279840011382,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,3,3,1,,,,,,,,,1,1.9973223000124563,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,4,4,2,,,,,,,,,1,1.2837442840100266,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,5,5,5,,,,,,,,,1,1.0342702330090106,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,6,6,10,,,,,,,,,1,1.420631554996362,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,7,7,9,,,,,,,,,3,2.2798381430038717,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,8,8,7,,,,,,,,,2,3.083432495011948,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,9,9,3,,,,,,,,,1,0.8702731059893267,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,10,10,8,,,,,,,,,1,0.9006671059905784,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,11,11,11,,,,,,,,,1,1.1506645789922914,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
,,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,,,,,,,,,,,,,,,074,001,2019_Aug_26_1313,MusicAffectPsychophysiology2019,3.0.5,60.151746131737774,
