Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,r,17.006362887994328,,,,,,,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
,,,,,,,,,,,,,,,,,,,,,3,7.732827269996051,,,,,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
,,,,,,,,,,,,,,,,,,,,,,,4,5.335014828000567,,,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.2231447259982815,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ACTIVE,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,1,5.798612382001011,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,HAPPY,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,2,1.900628274997871,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,TENDER,,,,,,0,2,2,10,,,,,,,,,,,,,,,,,2,3.052714601995831,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SCARED,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,1,1.4683414730025106,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANGRY,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,1,1.1849056140054017,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SAD,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,1,1.0513054940020083,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,GUILTY,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,1,0.9190818809947814,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,1,1.067132751995814,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,1,0.6339781860006042,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,EXCITED,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,2,3.8510202519973973,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ALERT,,,,,,0,10,10,8,,,,,,,,,,,,,,,,,1,1.9678840400010813,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ASHAMED,,,,,,0,11,11,4,,,,,,,,,,,,,,,,,1,1.0526355609981692,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,0,0,11,,,3,4.584308453995618,2,4.852113839006051,2,1.9008756759940297,1,2.318086712999502,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,1,1,8,,,,,,,,,2,1.4895820759993512,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,2,2,10,,,,,,,,,2,2.204368311999133,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,3,3,6,,,,,,,,,1,1.4039404199938872,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,4,4,7,,,,,,,,,1,1.785681219000253,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,5,5,1,,,,,,,,,1,2.2409044740052195,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,6,6,4,,,,,,,,,1,0.6677789500026847,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,7,7,5,,,,,,,,,1,0.6180503880023025,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,8,8,3,,,,,,,,,1,3.1018779179939884,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,9,9,2,,,,,,,,,1,0.8519594870012952,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,10,10,9,,,,,,,,,2,1.2193782839967753,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,0,11,11,0,,,,,,,,,1,2.201542242997675,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
,,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,0,0,5,,,,,,,,,,,,,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,0,0,2,,,3,9.422061489000043,1,1.8517209429992363,1,1.4678847390023293,2,2.485515733998909,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,1,1,1,,,,,,,,,4,6.716145956997934,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,2,2,4,,,,,,,,,1,1.7682716990020708,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,3,3,0,,,,,,,,,1,4.651150917998166,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,4,4,10,,,,,,,,,3,1.8166916219997802,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,5,5,8,,,,,,,,,3,1.934589208001853,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,6,6,5,,,,,,,,,1,1.5664108209966798,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,7,7,11,,,,,,,,,4,3.5344095330001437,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,8,8,3,,,,,,,,,4,1.8857870759966318,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,9,9,6,,,,,,,,,1,1.1833476989995688,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,10,10,9,,,,,,,,,1,2.06826817500405,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,0,11,11,7,,,,,,,,,1,0.8019832930003759,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
,,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,0,0,11,,,1,3.484444961002737,1,5.533853303000797,2,3.932122090998746,1,2.3017218120003236,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,1,1,9,,,,,,,,,1,1.167524159005552,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,2,2,6,,,,,,,,,1,0.5852329690023907,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,3,3,4,,,,,,,,,1,3.3179137219995027,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,4,4,2,,,,,,,,,1,1.2000680720011587,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,5,5,7,,,,,,,,,1,1.1509851879964117,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,6,6,1,,,,,,,,,2,2.7512325089992373,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,7,7,3,,,,,,,,,2,1.4854331809983705,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,8,8,0,,,,,,,,,4,5.00141650599835,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,9,9,5,,,,,,,,,1,2.452266303000215,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,10,10,8,,,,,,,,,1,2.9498886209985358,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,0,11,11,10,,,,,,,,,3,1.8361281360048451,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
,,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,2,2,8,,,,,,,,,,,,,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,0,0,9,,,1,9.617943516001105,1,1.3354940560020623,2,2.718535445004818,1,1.3173308629993699,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,1,1,3,,,,,,,,,2,1.201109127003292,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,2,2,0,,,,,,,,,4,1.8510881109978072,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,3,3,8,,,,,,,,,1,1.4194618440014892,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,4,4,2,,,,,,,,,1,1.3346199020015774,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,5,5,4,,,,,,,,,1,0.8517971339970245,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,6,6,6,,,,,,,,,1,0.9684748540021246,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,7,7,10,,,,,,,,,1,1.5680868600029498,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,8,8,11,,,,,,,,,1,1.0025800660005189,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,9,9,1,,,,,,,,,1,2.4518540470016887,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,10,10,5,,,,,,,,,1,3.2677921319991583,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,0,11,11,7,,,,,,,,,1,4.867546097004379,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
,,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,3,3,11,,,,,,,,,,,,,,,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,4,4,2,0,0,0,2,,,4,6.679631265003991,1,1.9833574540025438,1,2.334954613004811,3,3.2182396659991355,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,4,4,2,0,1,1,3,,,,,,,,,2,1.3334740630016313,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,4,4,2,0,2,2,11,,,,,,,,,2,2.7016702520049876,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,4,4,2,0,3,3,8,,,,,,,,,4,1.9347590139950626,018,001,2019_May_10_1114,MusicAffectPsychophysiology2019,3.0.5,59.79299616823929,
