Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,17.33487204700009,,,,,,,,,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
,,,,,,,,,,,,,,,,,,,,,2,7.034116352999945,,,,,,,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
,,,,,,,,,,,,,,,,,,,,,,,4,4.116965833999984,,,,,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.7524122580000494,,,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,SAD,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,2,3.73413924700003,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,1.6177399729999706,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ASHAMED,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,1,0.8511836309999126,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,EXCITED,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,2,2.4681863729999804,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,1,1.4026595210000323,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ACTIVE,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,2,2.0350053939998816,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ANGRY,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,1,1.1518029050000678,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,SCARED,,,,,,0,7,7,11,,,,,,,,,,,,,,,,,1,1.135149973000125,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,HAPPY,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,3,1.601698517999921,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,GUILTY,,,,,,0,9,9,5,,,,,,,,,,,,,,,,,1,1.3512601279999217,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ALERT,,,,,,0,10,10,8,,,,,,,,,,,,,,,,,2,2.3337527520000094,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,TENDER,,,,,,0,11,11,10,,,,,,,,,,,,,,,,,3,2.085474647999945,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,0,0,9,,,4,3.7025836579998668,1,3.102359278999984,2,2.101489028999822,4,3.4683452809999835,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,1,1,8,,,,,,,,,4,1.4844188829999894,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,2,2,1,,,,,,,,,2,1.5681652810001196,,,068,001,2019_May_30_1312,MusicAffectPsychophysiology2019,3.0.5,59.92832428587972,
