Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,16.747913447004976,,,,,,,,,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
,,,,,,,,,,,,,,,,,,,,,4,7.649658895999892,,,,,,,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
,,,,,,,,,,,,,,,,,,,,,,,3,4.550665255999775,,,,,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.951348482994945,,,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,ALERT,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,3,6.851806764003413,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,ASHAMED,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,1,2.5514233650028473,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,1.6015659469994716,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,GUILTY,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,1,1.233426368999062,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,EXCITED,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,2,2.2168016950017773,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,SCARED,,,,,,0,5,5,11,,,,,,,,,,,,,,,,,1,1.1678049660040415,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,SAD,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,2,1.5360628320049727,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,ANGRY,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,1,1.051671081004315,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,TENDER,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,4,1.7347185220060055,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,1,1.6521107480002684,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,ACTIVE,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,2,1.268196099998022,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,HAPPY,,,,,,0,11,11,6,,,,,,,,,,,,,,,,,2,1.9016915799948038,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,0,0,5,,,3,5.376684558003035,2,2.8724172829970485,2,2.1894549720018404,2,1.4680264570051804,,,050,001,2019_May_20_1621,MusicAffectPsychophysiology2019,3.0.5,59.88980610876193,
