Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,56.88231653999901,,,,,,,,,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
,,,,,,,,,,,,,,,,,,,,,4,7.933343448999949,,,,,,,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
,,,,,,,,,,,,,,,,,,,,,,,4,4.502170514999307,,,,,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.6515683090001403,,,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,SCARED,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,1,4.683422258000064,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,EXCITED,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,4,2.28492459699919,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,GUILTY,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,1,1.7513252079988888,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,ALERT,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,4,2.2018846179998945,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,ACTIVE,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,4,2.0180897659993207,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,SAD,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,1,1.2519356779994268,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,ASHAMED,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,1,1.1854926489977515,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
To what extent did the music make you feel ,ANGRY,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,1,1.5024673080006323,046,001,2019_May_20_1114,MusicAffectPsychophysiology2019,3.0.5,59.63890551106297,
