Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,return,31.163014575002308,,,,,,,,,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
,,,,,,,,,,,,,,,,,,,,,4,4.419377712001733,,,,,,,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
,,,,,,,,,,,,,,,,,,,,,,,3,4.500587342001381,,,,,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.5512270550025278,,,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,SCARED,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,1,3.0234887080005137,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ANGRY,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,1,1.4510965569934342,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,1,0.9865455330000259,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ASHAMED,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,1,0.8685596380018978,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,EXCITED,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,3,4.118155078002019,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,TENDER,,,,,,0,5,5,10,,,,,,,,,,,,,,,,,3,4.569175101998553,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ACTIVE,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,4,2.349073451005097,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,HAPPY,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,4,1.2677809660017374,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,GUILTY,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,1,1.4354920840050909,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,1,1.3515210689947708,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,SAD,,,,,,0,10,10,0,,,,,,,,,,,,,,,,,1,0.6684137190022739,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ALERT,,,,,,0,11,11,8,,,,,,,,,,,,,,,,,2,3.0090060160000576,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,0,0,3,,,3,5.2515361350015155,1,3.7343646570006968,1,2.334927459996834,2,2.452312621004239,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,1,1,9,,,,,,,,,3,1.8852808980009286,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,2,2,11,,,,,,,,,4,3.4019582270047977,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,3,3,1,,,,,,,,,5,2.101650791002612,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,4,4,0,,,,,,,,,2,3.052425105997827,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,5,5,10,,,,,,,,,2,3.885233540997433,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,6,6,5,,,,,,,,,2,3.6182109090004815,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,7,7,8,,,,,,,,,4,2.6017280380037846,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,8,8,6,,,,,,,,,1,1.6183686739968834,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,9,9,7,,,,,,,,,1,0.9356172699990566,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,10,10,2,,,,,,,,,1,2.2678364509993116,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,11,11,4,,,,,,,,,2,3.2194759999983944,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
,,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,,,,,,,,,,,,,,,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,1,1,5,0,0,0,4,,,5,2.884162948001176,4,4.451575970000704,4,3.3178314580000006,1,1.5848637929957476,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,1,1,5,0,1,1,1,,,,,,,,,1,1.3019398169999477,016,001,2019_May_09_1515,MusicAffectPsychophysiology2019,3.0.5,59.90066708314032,
