Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,6.736184457986383,,,,,,,,,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
,,,,,,,,,,,,,,,,,,,,,3,5.3031792959955055,,,,,,,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
,,,,,,,,,,,,,,,,,,,,,,,4,3.1016090989869554,,,,,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
,,,,,,,,,,,,,,,,,,,,,,,,,2,2.3033233580063097,,,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,EXCITED,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,2,2.5267443359771278,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,TENDER,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,2,2.2767856490099803,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,ALERT,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,1,1.4530136990069877,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,ASHAMED,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,1,1.0698157740116585,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,GUILTY,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,1,0.7758100870123599,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,1,0.9938066110189538,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,SAD,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,1,1.2864625510119367,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,ACTIVE,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,3,1.5023039960069582,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,ANGRY,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,1,1.3188300909823738,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,1,0.7184911719814409,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,SCARED,,,,,,0,10,10,11,,,,,,,,,,,,,,,,,1,0.6039132800069638,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,HAPPY,,,,,,0,11,11,6,,,,,,,,,,,,,,,,,4,1.5525586350122467,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,0,0,11,,,2,4.651481339009479,3,2.619135212007677,1,3.1845865880022757,1,1.4390667330008,,,084,001,2019_Aug_28_1113,MusicAffectPsychophysiology2019,3.0.5,60.05943133290414,
