Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,right,14.833167056000093,,,,,,,,,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
,,,,,,,,,,,,,,,,,,,,,3,10.177811337998719,,,,,,,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
,,,,,,,,,,,,,,,,,,,,,,,5,4.151389426988317,,,,,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.00169167900458,,,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
To what extent did the music make you feel ,ACTIVE,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,3,5.2233806119911605,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
To what extent did the music make you feel ,SAD,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,2.3049786140036304,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
To what extent did the music make you feel ,ALERT,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,2,2.0039537659904454,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
To what extent did the music make you feel ,ASHAMED,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,1,1.4534277330094483,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
To what extent did the music make you feel ,SCARED,,,,,,0,4,4,11,,,,,,,,,,,,,,,,,1,1.3349092270073015,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,1,1.5870824199955678,,,056,001,2019_May_21_1613,MusicAffectPsychophysiology2019,3.0.5,59.663856221601556,
