Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,14.474603356000443,,,,,,,,,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
,,,,,,,,,,,,,,,,,,,,,4,12.349185651997686,,,,,,,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
,,,,,,,,,,,,,,,,,,,,,,,4,3.6680329119990347,,,,,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
,,,,,,,,,,,,,,,,,,,,,,,,,5,2.585542599998007,,,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,SAD,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,2,6.766728741000406,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,ACTIVE,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,2,6.30029168400506,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,2,1.305887836002512,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,ANGRY,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,2,1.2028581079939613,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,1,2.8714337540004635,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,GUILTY,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,1.6360146310034906,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,ASHAMED,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,1,0.7383057560000452,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,ALERT,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,2,1.8002369519963395,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,HAPPY,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,3,1.5850990350008942,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,TENDER,,,,,,0,9,9,10,,,,,,,,,,,,,,,,,4,1.851772523004911,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,EXCITED,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,2,2.001912782994623,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,SCARED,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,1.268201269005658,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,0,0,9,,,3,4.56755596199946,5,2.0012781339974026,5,1.2518439870036673,1,3.084566369994718,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,1,1,1,,,,,,,,,1,0.7848640980009804,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,2,2,7,,,,,,,,,3,1.518588989994896,,,049,001,2019_May_20_1514,MusicAffectPsychophysiology2019,3.0.5,60.034724323620104,
