Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,return,14.963420636006049,,,,,,,,,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
,,,,,,,,,,,,,,,,,,,,,3,5.334950846008724,,,,,,,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
,,,,,,,,,,,,,,,,,,,,,,,4,4.592467199996463,,,,,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
,,,,,,,,,,,,,,,,,,,,,,,,,5,1.3200360479968367,,,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANGRY,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,1,2.774411518999841,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,2,1.2013887469947804,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,EXCITED,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,3,3.1515488940058276,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,SCARED,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,1,3.607496076001553,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,1,3.005185400994378,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ASHAMED,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,2,1.870410127012292,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ACTIVE,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,2,1.807258754997747,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ALERT,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,3,2.1515360430057626,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,GUILTY,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,2,1.501966811993043,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,TENDER,,,,,,0,9,9,10,,,,,,,,,,,,,,,,,4,2.2229029839945724,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,HAPPY,,,,,,0,10,10,6,,,,,,,,,,,,,,,,,4,1.3028864410007372,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,SAD,,,,,,0,11,11,0,,,,,,,,,,,,,,,,,4,3.3549031949951313,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,0,0,5,,,1,4.257795294004609,3,2.721493321005255,3,1.6374063409894006,1,2.490273598989006,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,1,1,3,,,,,,,,,1,0.9183737029961776,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,2,2,0,,,,,,,,,1,1.3677675299986731,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,3,3,11,,,,,,,,,1,0.6699324369983515,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,4,4,6,,,,,,,,,2,1.300975477002794,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,5,5,1,,,,,,,,,1,1.6006860470079118,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,6,6,4,,,,,,,,,1,0.7846618629992008,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,7,7,8,,,,,,,,,1,2.051789433011436,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,8,8,2,,,,,,,,,1,0.685813636999228,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,9,9,9,,,,,,,,,2,3.101478976008366,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,10,10,10,,,,,,,,,2,1.2017164980061352,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,11,11,7,,,,,,,,,1,1.1182425139995757,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
,,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,,,,,,,,,,,,,,,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,0,0,11,,,2,3.3845792030042503,1,2.834606456992333,2,2.034656764997635,3,3.534968514999491,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,1,1,3,,,,,,,,,3,0.26881170699198265,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,2,2,7,,,,,,,,,1,4.285356749009225,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,3,3,0,,,,,,,,,1,1.1682987340027466,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,4,4,9,,,,,,,,,1,0.5685749379917979,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,5,5,4,,,,,,,,,1,0.7354395810107235,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,6,6,6,,,,,,,,,1,1.218902235996211,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,7,7,10,,,,,,,,,1,1.4191057669959264,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,8,8,8,,,,,,,,,2,0.9189862550119869,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,9,9,1,,,,,,,,,3,1.5523444290010957,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,10,10,2,,,,,,,,,1,1.0172624469996663,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,0,11,11,5,,,,,,,,,1,1.0352926650084555,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
,,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,1,1,2,,,,,,,,,,,,,,,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,0,0,6,,,2,3.9064551120100077,1,8.60510898999928,2,1.201775212000939,1,1.5856561480031814,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,1,1,9,,,,,,,,,2,1.050739665995934,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,2,2,5,,,,,,,,,1,1.7180335580051178,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,3,3,0,,,,,,,,,2,1.2672895159921609,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,4,4,10,,,,,,,,,1,0.8175821030017687,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,5,5,7,,,,,,,,,2,1.385270912986016,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,6,6,4,,,,,,,,,1,0.6517864369961899,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,7,7,8,,,,,,,,,3,1.0353276329988148,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,8,8,2,,,,,,,,,1,1.3348761550005293,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,9,9,1,,,,,,,,,2,1.6850428170000669,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,10,10,3,,,,,,,,,1,0.7526588729961077,,,054,001,2019_May_21_1404,MusicAffectPsychophysiology2019,3.0.5,60.213396278555855,
