Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,18.378929707047064,,,,,,,,,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
,,,,,,,,,,,,,,,,,,,,,3,5.335799893015064,,,,,,,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
,,,,,,,,,,,,,,,,,,,,,,,3,5.152283931034617,,,,,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
,,,,,,,,,,,,,,,,,,,,,,,,,2,5.186906569986604,,,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,ASHAMED,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,1,4.36917523201555,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,3.169570053985808,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,HAPPY,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,2,3.0672179789980873,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,SAD,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,1,2.8008218689938076,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,SCARED,,,,,,0,4,4,11,,,,,,,,,,,,,,,,,1,2.5027629760443233,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,ACTIVE,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,3,2.768653347971849,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,ANGRY,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,1,2.402474878996145,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,GUILTY,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,1,2.0528580929967575,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,ALERT,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,3,2.2662443059962243,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,EXCITED,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,2,2.652174326009117,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,1,1.6356456050416455,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,TENDER,,,,,,0,11,11,10,,,,,,,,,,,,,,,,,1,2.2190815320354886,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,0,0,12,0,0,0,7,,,1,7.151846149994526,4,3.5190483719925396,4,3.036153998982627,1,3.2416028439765796,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,0,0,12,0,1,1,1,,,,,,,,,1,1.4360228480072692,,,105,001,2019_Sep_05_1012,MusicAffectPsychophysiology2019,3.0.5,60.022539662431086,
