Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,15.018778364988975,,,,,,,,,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
,,,,,,,,,,,,,,,,,,,,,3,9.051801867986796,,,,,,,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
,,,,,,,,,,,,,,,,,,,,,,,4,3.6362176910042763,,,,,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.218749025982106,,,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,1,4.912508939974941,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,SCARED,,,,,,0,1,1,11,,,,,,,,,,,,,,,,,1,0.9277496249997057,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ANGRY,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,0.7187068790080957,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,SAD,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,1,0.5698648520046845,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,EXCITED,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,2,1.419768675987143,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,HAPPY,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,3,1.2352830309828278,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ALERT,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,1,1.3196749890048523,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,1,1.1284473089908715,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,TENDER,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,1,1.7166465559857897,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ACTIVE,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,3,2.335068816988496,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ASHAMED,,,,,,0,10,10,4,,,,,,,,,,,,,,,,,1,1.0674026409978978,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,GUILTY,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,1,1.1855984120047651,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,0,0,9,,,3,4.649984666990349,1,3.7361370520084165,2,1.88652239201474,2,1.8575754949997645,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,1,1,3,,,,,,,,,2,3.1404825240024365,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,2,2,8,,,,,,,,,2,1.0032351309782825,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,3,3,1,,,,,,,,,3,1.0837381169840228,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,4,4,5,,,,,,,,,1,1.034972094988916,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,5,5,4,,,,,,,,,1,0.9177318000001833,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,6,6,7,,,,,,,,,1,1.4357711579941679,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,7,7,2,,,,,,,,,3,2.3008843560237437,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,8,8,6,,,,,,,,,1,0.9699281069915742,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,9,9,0,,,,,,,,,1,1.5529008609883022,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,10,10,10,,,,,,,,,1,1.7859664029965643,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,0,0,2,0,11,11,11,,,,,,,,,2,1.7018528770131525,,,090,001,2019_Aug_29_1009,MusicAffectPsychophysiology2019,3.0.5,59.9264119301014,
