Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,3,11.746189311001217,,,,,,,,,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
,,,,,,,,,,,,,,,,,,,,,3,4.019714044989087,,,,,,,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
,,,,,,,,,,,,,,,,,,,,,,,4,4.169860124995466,,,,,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.7368250409926986,,,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,TENDER,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,2,5.45255666700541,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,GUILTY,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,1,2.7206166940013645,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,ACTIVE,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,2,1.82835201099806,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,HAPPY,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,3,2.159702129996731,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,1,1.5768036560039036,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,2,2.3598926900012884,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,SAD,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,2,2.2027073509962065,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,ANGRY,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,1,1.2028802809945773,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,ALERT,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,2,1.9253876180009684,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,ASHAMED,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,3,1.755043098994065,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
To what extent did the music make you feel ,EXCITED,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,3,1.2926080549950711,,,077,001,2019_Aug_27_1005,MusicAffectPsychophysiology2019,3.0.5,59.88135288872443,
