Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,5.815535685000214,,,,,,,,,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
,,,,,,,,,,,,,,,,,,,,,5,3.118923308000376,,,,,,,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
,,,,,,,,,,,,,,,,,,,,,,,5,2.2512662329972954,,,,,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
,,,,,,,,,,,,,,,,,,,,,,,,,5,1.8684138919998077,,,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,SAD,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1,2.1681608270009747,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,HAPPY,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,5,2.018211267000879,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ASHAMED,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,1,1.451546062999114,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ACTIVE,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,5,1.416440506996878,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,1,1.2525471820044913,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,SCARED,,,,,,0,5,5,11,,,,,,,,,,,,,,,,,1,1.2011345900027663,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,GUILTY,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,1,0.7190491420042235,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ANGRY,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,1,0.6189539909973973,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,1,0.7508964739972726,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ALERT,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,4,2.289807232002204,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,TENDER,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,1,1.4038019479994546,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,EXCITED,,,,,,0,11,11,7,,,,,,,,,,,,,,,,,5,1.327283406004426,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,0,0,1,,,4,2.7518703089954215,4,2.1845669289978105,3,1.5846640719973948,1,1.5524652829990373,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,1,1,2,,,,,,,,,1,0.986169323005015,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,2,2,4,,,,,,,,,1,0.6355450179980835,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,3,3,0,,,,,,,,,1,0.650680332997581,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,4,4,8,,,,,,,,,1,0.6170180670014815,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,5,5,11,,,,,,,,,1,0.8361291530018207,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,6,6,7,,,,,,,,,3,2.151480669002922,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,7,7,3,,,,,,,,,1,1.101476868003374,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,8,8,10,,,,,,,,,1,0.9683467579961871,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,9,9,9,,,,,,,,,3,2.7181430230048136,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,10,10,6,,,,,,,,,3,1.7857733209966682,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,0,11,11,5,,,,,,,,,1,1.434089659996971,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
,,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,0,0,15,,,,,,,,,,,,,,,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,0,0,6,,,3,2.8022781430045143,3,2.517102858000726,4,2.4523363600019366,2,3.750809165998362,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,1,1,5,,,,,,,,,1,1.5011391759981052,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,2,2,8,,,,,,,,,2,2.218658758996753,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,3,3,4,,,,,,,,,2,1.952773419994628,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,4,4,7,,,,,,,,,3,1.7349414350028383,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,5,5,9,,,,,,,,,2,1.717791060997115,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,6,6,2,,,,,,,,,1,0.9514846780002699,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,7,7,1,,,,,,,,,1,0.9689995490043657,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,8,8,3,,,,,,,,,1,0.9016010069972253,,,061,001,2019_May_27_1107,MusicAffectPsychophysiology2019,3.0.5,60.05074263735705,
