Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,15.518919025002106,,,,,,,,,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
,,,,,,,,,,,,,,,,,,,,,4,8.717588618004811,,,,,,,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
,,,,,,,,,,,,,,,,,,,,,,,3,3.8177590960040106,,,,,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.7689681470001233,,,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
To what extent did the music make you feel ,SAD,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1,4.268290783998964,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
To what extent did the music make you feel ,TENDER,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,2,4.402091260999441,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,2,2.1349684839951806,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
To what extent did the music make you feel ,EXCITED,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,3,3.20176468599675,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
To what extent did the music make you feel ,ANGRY,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,1,2.534320778999245,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
To what extent did the music make you feel ,GUILTY,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,1.018155564997869,,,066,001,2019_May_28_1502,MusicAffectPsychophysiology2019,3.0.5,60.12485587820348,
