Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,15.389296929000011,,,,,,,,,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
,,,,,,,,,,,,,,,,,,,,,3,6.649745463999807,,,,,,,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
,,,,,,,,,,,,,,,,,,,,,,,4,5.351324128000215,,,,,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.6011419589999605,,,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,EXCITED,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,2,4.473619605999829,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,3.8025960350000787,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,GUILTY,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,1,2.7351098429999183,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ALERT,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,4,3.1341538050000963,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANGRY,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,1,1.684995256000093,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SAD,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,3,2.533644613999968,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ACTIVE,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,2,2.519333127000209,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,1,1.6524776749997727,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,HAPPY,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,5,2.3509081830002287,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SCARED,,,,,,0,9,9,11,,,,,,,,,,,,,,,,,1,1.4014430440001888,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,TENDER,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,2,1.884439332999591,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ASHAMED,,,,,,0,11,11,4,,,,,,,,,,,,,,,,,1,1.0856358459996045,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,0,0,3,,,1,5.7829240709997976,3,2.83399534199998,3,2.349658623999858,1,2.500777624999955,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,1,1,4,,,,,,,,,1,0.869731469999806,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,2,2,1,,,,,,,,,1,0.7352330769999753,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,3,3,8,,,,,,,,,2,2.216669670000101,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,4,4,5,,,,,,,,,1,1.1515780810000251,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,5,5,0,,,,,,,,,2,2.07075303900001,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,6,6,7,,,,,,,,,2,2.0180262960002437,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,7,7,6,,,,,,,,,2,1.2187007260004066,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,8,8,2,,,,,,,,,1,0.902462235999792,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,9,9,11,,,,,,,,,1,0.7684447919996273,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,10,10,9,,,,,,,,,2,1.1194623649998903,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,11,11,10,,,,,,,,,2,1.834213009999985,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
,,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,,,,,,,,,,,,,,,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,0,0,11,,,3,3.5839509269999326,3,2.1185566089998247,3,2.4682199270000638,1,1.8844854970002416,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,1,1,8,,,,,,,,,3,1.1844583090000924,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,2,2,10,,,,,,,,,2,1.9513760610002464,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,3,3,3,,,,,,,,,1,1.0515677889998187,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,4,4,7,,,,,,,,,3,1.4012742169998091,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,5,5,1,,,,,,,,,1,0.935277770999619,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,6,6,4,,,,,,,,,1,0.9350509480000255,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,7,7,5,,,,,,,,,1,0.901737774999674,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,8,8,2,,,,,,,,,1,0.8011310840001897,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,9,9,6,,,,,,,,,3,0.8846981270003198,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,10,10,9,,,,,,,,,3,0.80156868999984,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,0,11,11,0,,,,,,,,,1,0.8174894190001396,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
,,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,1,1,6,,,,,,,,,,,,,,,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,0,0,2,,,5,4.9855159149997235,5,2.4509979380000004,5,1.2849059260001923,1,1.81898861100035,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,1,1,1,,,,,,,,,1,1.4343456500000684,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,2,2,3,,,,,,,,,1,1.1195283950000885,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,3,3,6,,,,,,,,,5,1.5339992580002217,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,4,4,0,,,,,,,,,1,1.4352276050003638,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,5,5,5,,,,,,,,,1,1.0519560500001717,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,6,6,10,,,,,,,,,2,1.0179346400000213,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,7,7,7,,,,,,,,,5,1.5176197189998675,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,8,8,8,,,,,,,,,5,0.9018118260000847,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,9,9,9,,,,,,,,,5,0.7352318279999963,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,10,10,4,,,,,,,,,1,1.1350211760000093,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,11,11,11,,,,,,,,,1,0.8851150280002003,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
,,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,,,,,,,,,,,,,,,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF3.wav,1,2,2,3,,,,,0,3,3,2,0,0,0,6,,,4,8.250952052999764,3,1.834108983999613,2,1.6187704869998925,2,1.6172976609996113,044,001,2019_May_17_1515,MusicAffectPsychophysiology2019,3.0.5,60.04670084118324,
