Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,7.322738368995488,,,,,,,,,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
,,,,,,,,,,,,,,,,,,,,,3,6.518806234002113,,,,,,,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
,,,,,,,,,,,,,,,,,,,,,,,4,3.085330265981611,,,,,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
,,,,,,,,,,,,,,,,,,,,,,,,,3,1.8016055570042226,,,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
To what extent did the music make you feel ,SAD,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,2,4.287847421976039,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
To what extent did the music make you feel ,HAPPY,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,3,1.9193509129981976,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
To what extent did the music make you feel ,GUILTY,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,3,2.6099598410073668,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
To what extent did the music make you feel ,SCARED,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,1,1.58681096098735,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,1,1.0362767490150873,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,1,1.9258071660005953,,,097,001,2019_Sep_02_1404,MusicAffectPsychophysiology2019,3.0.5,59.87564236257988,
