Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,h,9.704279109020717,,,,,,,,,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
,,,,,,,,,,,,,,,,,,,,,2,5.487553576997016,,,,,,,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
,,,,,,,,,,,,,,,,,,,,,,,2,5.669210530992132,,,,,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
,,,,,,,,,,,,,,,,,,,,,,,,,1,2.985112130991183,,,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,HAPPY,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,3,3.4761223130044527,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,SAD,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,2.6198336820234545,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,ANGRY,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,1.6748502050177194,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,ACTIVE,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,1,0.9529514010064304,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,EXCITED,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,1,1.1029099629959092,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,ASHAMED,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,1,0.7695011579780839,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,3,3.375260111002717,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,TENDER,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,2,3.5189290450070985,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,ALERT,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,2,1.2557121359859593,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,SCARED,,,,,,0,9,9,11,,,,,,,,,,,,,,,,,1,1.074209217040334,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,1,1.253143911017105,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,GUILTY,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,1,1.0502184280194342,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,0,0,7,,,3,5.085631772002671,1,3.253490764996968,1,1.5503279360127635,1,12.435405360010918,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,1,1,5,,,,,,,,,1,0.9695908119902015,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,2,2,10,,,,,,,,,1,0.8358800589921884,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,1,0.769567214010749,104,001,2019_Sep_05_0910,MusicAffectPsychophysiology2019,3.0.5,60.01793359292911,
