Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,12.40337166201789,,,,,,,,,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
,,,,,,,,,,,,,,,,,,,,,3,12.118714435986476,,,,,,,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
,,,,,,,,,,,,,,,,,,,,,,,5,7.018548574007582,,,,,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0539668150013313,,,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,HAPPY,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,3,4.652314340986777,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,EXCITED,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,2,2.0026962730044033,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,ANGRY,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1,0.9357323939912021,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,TENDER,,,,,,0,3,3,10,,,,,,,,,,,,,,,,,4,2.103645271010464,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,GUILTY,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,1,1.569047709024744,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,SAD,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,2,2.2029167959990446,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,ALERT,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,1,1.9166494410019368,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,1,0.6689915579918306,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,ASHAMED,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,1,0.5840503409854136,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,2,2.086981808010023,079,001,2019_Aug_27_1320,MusicAffectPsychophysiology2019,3.0.5,60.024333145033154,
