Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,down,14.394462954020128,,,,,,,,,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
,,,,,,,,,,,,,,,,,,,,,3,7.102502198016737,,,,,,,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
,,,,,,,,,,,,,,,,,,,,,,,3,6.234673016995657,,,,,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
,,,,,,,,,,,,,,,,,,,,,,,,,3,3.4028147749777418,,,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
To what extent did the music make you feel ,TENDER,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,3,6.989185390993953,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
To what extent did the music make you feel ,ASHAMED,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,1,5.399289285007399,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,1.3516881539835595,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
To what extent did the music make you feel ,SAD,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,2,2.217834145994857,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,1,1.31938396699843,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
To what extent did the music make you feel ,ACTIVE,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,2,4.686061085027177,091,001,2019_Aug_29_1106,MusicAffectPsychophysiology2019,3.0.5,59.833412171796944,
