Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,num_enter,17.305441930002416,,,,,,,,,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
,,,,,,,,,,,,,,,,,,,,,2,7.241371267999057,,,,,,,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
,,,,,,,,,,,,,,,,,,,,,,,4,3.7729216699954122,,,,,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.6416016739967745,,,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ASHAMED,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,1,8.16878474799887,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ACTIVE,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,4,2.7511172919985256,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,GUILTY,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,1,2.418145233998075,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ANGRY,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,1,1.5341794970008777,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,SCARED,,,,,,0,4,4,11,,,,,,,,,,,,,,,,,1,1.6851099480045377,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,SAD,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,2,2.033711146003043,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,HAPPY,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,4,2.0509729030018207,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,2,1.6018592980035464,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,TENDER,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,3,2.101443150997511,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ALERT,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,3,3.050262484997802,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,EXCITED,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,4,1.2681625990007888,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,11,11,3,,,,,,,,,,,,,,,,,1,1.4180920509970747,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,0,0,5,,,5,4.618918958003633,4,2.4192256790047395,2,3.5503896759983036,1,1.6519473340013064,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,1,1,0,,,,,,,,,1,0.701237768997089,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,2,2,7,,,,,,,,,3,1.6519498550042044,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,3,3,10,,,,,,,,,1,2.5519985780047136,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,4,4,6,,,,,,,,,4,1.7518510250010877,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,5,5,9,,,,,,,,,4,1.2022042499957024,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,6,6,8,,,,,,,,,4,1.0182264270042651,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,7,7,4,,,,,,,,,1,2.4175187180007924,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,0,0,7,0,8,8,2,,,,,,,,,1,1.4011922380013857,067,001,2019_May_28_1610,MusicAffectPsychophysiology2019,3.0.5,59.9319546966717,
