Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,5.835432762018172,,,,,,,,,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
,,,,,,,,,,,,,,,,,,,,,2,11.718330307019642,,,,,,,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
,,,,,,,,,,,,,,,,,,,,,,,2,4.6340008710103575,,,,,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
,,,,,,,,,,,,,,,,,,,,,,,,,3,3.285193794989027,,,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ACTIVE,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,2,5.66754454097827,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANGRY,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,1,3.8352067850064486,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,2.001493195013609,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,HAPPY,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,2,4.402067782008089,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SAD,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,2,5.550968921015738,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,TENDER,,,,,,0,5,5,10,,,,,,,,,,,,,,,,,3,2.6852593180083204,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SCARED,,,,,,0,6,6,11,,,,,,,,,,,,,,,,,1,3.901383349992102,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,EXCITED,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,2.006593341997359,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,GUILTY,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,1,0.986324806988705,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ALERT,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,1,2.687541217979742,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,1,0.9195792270184029,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ASHAMED,,,,,,0,11,11,4,,,,,,,,,,,,,,,,,1,0.7364832520252094,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,0,0,5,,,2,12.691057911986718,2,1.6173497269919608,2,3.267478575988207,1,1.951745207014028,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,1,1,8,,,,,,,,,1,1.8183694709732663,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,2,2,9,,,,,,,,,1,1.1356626960041467,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,3,3,2,,,,,,,,,1,0.7175393590005115,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,4,4,7,,,,,,,,,1,0.9358952210168354,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,5,5,0,,,,,,,,,1,4.851868068013573,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,6,6,11,,,,,,,,,1,1.0511368320148904,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,7,7,10,,,,,,,,,2,3.9347606190131046,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,8,8,6,,,,,,,,,1,1.0013363159960136,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,9,9,3,,,,,,,,,1,3.868309320008848,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,10,10,4,,,,,,,,,1,0.9848330279928632,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,11,11,1,,,,,,,,,1,3.567910539015429,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
,,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,,,,,,,,,,,,,,,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,0,0,10,,,2,5.241677223006263,2,1.9707257809932344,2,2.0376502760045696,2,1.4735131339984946,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,1,1,11,,,,,,,,,1,1.8020048909820616,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,2,2,2,,,,,,,,,1,5.8011948369967286,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,3,3,3,,,,,,,,,1,6.06851012801053,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,4,4,5,,,,,,,,,1,0.9185028159990907,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,5,5,1,,,,,,,,,1,0.7517672240210231,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,6,6,4,,,,,,,,,1,0.5692820789990947,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,7,7,7,,,,,,,,,1,3.7858259250060655,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,8,8,0,,,,,,,,,1,2.668336344999261,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,9,9,6,,,,,,,,,1,0.7184369800088461,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,10,10,9,,,,,,,,,1,0.9683634610264562,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,11,11,8,,,,,,,,,1,0.502203862008173,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
,,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,,,,,,,,,,,,,,,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,0,0,5,,,2,5.424044490995584,2,2.2041298959811684,1,3.8054952370002866,1,1.9035413379897363,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,1,1,3,,,,,,,,,1,1.1831077300012112,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,2,2,4,,,,,,,,,1,0.5687077079783194,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,3,3,9,,,,,,,,,1,0.9996854059863836,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,4,4,11,,,,,,,,,1,0.8349451620015316,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,5,5,6,,,,,,,,,1,0.9505674570100382,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,6,6,1,,,,,,,,,1,2.8512563290132675,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,7,7,0,,,,,,,,,1,0.5511902490106877,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,8,8,2,,,,,,,,,1,1.4025068919872865,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,2,2,3,0,9,9,10,,,,,,,,,1,0.9191687259881292,039,001,2019_May_16_1518,MusicAffectPsychophysiology2019,3.0.5,59.822100317209234,
