Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,18.651058348012157,,,,,,,,,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
,,,,,,,,,,,,,,,,,,,,,5,5.19898163099424,,,,,,,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
,,,,,,,,,,,,,,,,,,,,,,,5,2.4854204090079293,,,,,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
,,,,,,,,,,,,,,,,,,,,,,,,,4,2.919305929011898,,,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,SAD,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,2,5.386486553994473,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ALERT,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,3,4.135166505991947,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,HAPPY,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,5,1.4859455710102338,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ANGRY,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,1,1.9684580510074738,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,1,1.7913916559773497,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,EXCITED,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,5,1.8526602379861288,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,GUILTY,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,1,2.401989467005478,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,2,3.3010771670087706,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,TENDER,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,5,2.086700892978115,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ACTIVE,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,4,2.2856223020062316,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ASHAMED,,,,,,0,10,10,4,,,,,,,,,,,,,,,,,1,2.0693049209949095,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,SCARED,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,3.699656128999777,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,0,0,1,,,1,5.816603859013412,2,4.218768074992113,3,3.019164692988852,2,4.401571675989544,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,1,1,0,,,,,,,,,5,2.719197378028184,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,2,2,10,,,,,,,,,3,2.085693562985398,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,3,3,4,,,,,,,,,4,4.05218545201933,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,4,4,8,,,,,,,,,2,3.8497698759892955,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,5,5,6,,,,,,,,,1,2.468926494999323,,,085,001,2019_Aug_28_1212,MusicAffectPsychophysiology2019,3.0.5,60.05102138609884,
