Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,14.033734456003003,,,,,,,,,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
,,,,,,,,,,,,,,,,,,,,,4,9.967141674998857,,,,,,,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
,,,,,,,,,,,,,,,,,,,,,,,4,4.652614631995675,,,,,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,4,4.4855537389958045,,,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,1,5.384500117004791,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,2,4.85271613200166,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ALERT,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,1,2.6973446589981904,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANGRY,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,1,1.9363374309978099,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SCARED,,,,,,0,4,4,11,,,,,,,,,,,,,,,,,1,0.7687731829937547,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,HAPPY,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,4,2.2502975259994855,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,1,2.2198236629992607,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,1,2.3027347089955583,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SAD,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,1,1.2335866499997792,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,TENDER,,,,,,0,9,9,10,,,,,,,,,,,,,,,,,1,3.152753030000895,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ACTIVE,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,3,2.8023965950051206,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,GUILTY,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,1,1.3036627849942306,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,0,0,9,,,1,18.46822605899797,1,6.185955979002756,2,7.266740386003221,1,4.506535122003697,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,1,1,5,,,,,,,,,2,2.9850107849997585,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,2,2,3,,,,,,,,,2,4.106618569996499,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,3,3,7,,,,,,,,,1,1.0690672720011207,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,4,4,11,,,,,,,,,2,1.9372388670017244,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,5,5,8,,,,,,,,,2,5.068581762003305,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,6,6,6,,,,,,,,,1,1.5528140739988885,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,7,7,0,,,,,,,,,3,3.468864720998681,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,8,8,4,,,,,,,,,1,2.8845484150006087,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,9,9,1,,,,,,,,,2,1.3158524310056237,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,10,10,2,,,,,,,,,1,1.2185979909991147,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,11,11,10,,,,,,,,,1,2.701037022001401,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
,,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,,,,,,,,,,,,,,,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,1,1,7,0,0,0,7,,,4,4.635724722000305,3,9.685716334002791,3,2.635788315004902,4,2.1984846550039947,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,1,1,7,0,1,1,4,,,,,,,,,1,1.086773721006466,,,110,001,2019_Sep_10_1309,MusicAffectPsychophysiology2019,3.0.5,None,
