Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,9.858577795996098,,,,,,,,,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
,,,,,,,,,,,,,,,,,,,,,1,5.767931448004674,,,,,,,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
,,,,,,,,,,,,,,,,,,,,,,,2,6.023817590001272,,,,,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
,,,,,,,,,,,,,,,,,,,,,,,,,2,2.3715203900064807,,,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,SAD,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,4,6.330751016008435,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,2.052963805006584,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,EXCITED,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,2,1.2838795110001229,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,ANGRY,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,1,1.1849778130126651,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,SCARED,,,,,,0,4,4,11,,,,,,,,,,,,,,,,,1,1.0505677280016243,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,ASHAMED,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,1,1.2354158929956611,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,ACTIVE,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,3,2.985651048977161,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,ALERT,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,1,1.217243253980996,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,TENDER,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,2,3.618081822001841,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,1,0.9850265980057884,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,HAPPY,,,,,,0,10,10,6,,,,,,,,,,,,,,,,,3,1.4354099830088671,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,GUILTY,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,1,1.051878027006751,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,0,0,11,,,3,3.7853556699992623,3,2.56863923399942,4,3.367862167011481,1,1.2393809130007867,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,1,1,2,,,,,,,,,1,1.1021164540143218,,,040,001,2019_May_17_0911,MusicAffectPsychophysiology2019,3.0.5,59.93484734205069,
