Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,k,12.370060445999115,,,,,,,,,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
,,,,,,,,,,,,,,,,,,,,,3,5.7186796339992725,,,,,,,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
,,,,,,,,,,,,,,,,,,,,,,,4,4.985442697998224,,,,,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.7507462020003004,,,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ANGRY,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,1,3.6864775750000263,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ACTIVE,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,2,2.4346614130008675,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ALERT,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,2,2.884682616000646,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ASHAMED,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,1,1.866553258998465,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,GUILTY,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,1,1.0016963160014711,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,SAD,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,1,1.6659755179971398,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,HAPPY,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,3,2.435165667997353,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,EXCITED,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,3,2.500934646999667,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,SCARED,,,,,,0,8,8,11,,,,,,,,,,,,,,,,,1,1.6848448769997049,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,1,4.4845248669989815,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,TENDER,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,2,2.4854346299980534,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,11,11,3,,,,,,,,,,,,,,,,,1,0.8514262759999838,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,0,0,8,,,1,6.2595707190012035,1,5.302399037998839,2,3.6008911590033676,1,2.0678428200008057,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,1,1,10,,,,,,,,,3,2.7174684849996993,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,2,2,9,,,,,,,,,1,1.402110832001199,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,3,3,5,,,,,,,,,1,1.2685803630010923,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,4,4,7,,,,,,,,,1,1.9524595209986728,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,5,5,0,,,,,,,,,4,2.3516482140003063,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,6,6,11,,,,,,,,,2,2.40152998999838,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,7,7,1,,,,,,,,,1,1.7681876579990785,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,8,8,3,,,,,,,,,1,0.8845979170000646,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,9,9,2,,,,,,,,,1,0.9017382620004355,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,10,10,6,,,,,,,,,1,2.351359747997776,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,0,11,11,4,,,,,,,,,1,0.7684861880006792,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
,,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,0,0,11,,,,,,,,,,,,,,,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,0,0,3,,,2,3.601597966000554,3,2.934056516001874,3,2.087210645000596,1,1.4334444449996226,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,1,1,10,,,,,,,,,2,2.1020268249994842,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,2,2,8,,,,,,,,,1,1.552604157001042,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,3,3,1,,,,,,,,,1,1.034275856000022,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,4,4,9,,,,,,,,,1,1.1352443020005012,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,5,5,2,,,,,,,,,1,0.7198640179994982,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,6,6,11,,,,,,,,,1,1.068472027000098,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,7,7,4,,,,,,,,,1,0.56845634000274,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,8,8,6,,,,,,,,,3,1.9671780390017375,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,9,9,5,,,,,,,,,1,1.0197765999982948,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,10,10,0,,,,,,,,,1,3.684432690999529,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,0,11,11,7,,,,,,,,,2,1.6687698300011107,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
,,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,1,1,15,,,,,,,,,,,,,,,015,001,2019_May_09_1414,MusicAffectPsychophysiology2019,3.0.5,60.081712931211385,
