Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,629.5761720709852,,,,,,,,,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
,,,,,,,,,,,,,,,,,,,,,4,6.293038667994551,,,,,,,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
,,,,,,,,,,,,,,,,,,,,,,,4,4.236419026972726,,,,,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.901458148000529,,,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ASHAMED,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,2,9.234924185002455,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,EXCITED,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,4,2.724583874020027,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,TENDER,,,,,,0,2,2,10,,,,,,,,,,,,,,,,,2,4.223086448007962,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,HAPPY,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,4,3.4057980380021036,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,SAD,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,1,2.0194141069951,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,1,9.701415035000537,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,GUILTY,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,1,2.318620705016656,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ACTIVE,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,3,3.9164214260235894,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,SCARED,,,,,,0,8,8,11,,,,,,,,,,,,,,,,,1,1.9683385980024468,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ALERT,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,2,6.051895632001106,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,1,1.484617726993747,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ANGRY,,,,,,0,11,11,2,,,,,,,,,,,,,,,,,1,1.9361915290064644,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,0,0,2,,,3,8.518559407995781,3,14.817603239993332,3,2.818079251999734,1,2.268402743007755,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,1,1,11,,,,,,,,,1,1.6177420199965127,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,2,2,5,,,,,,,,,1,0.9012179069977719,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,3,3,3,,,,,,,,,1,2.585273206990678,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,4,4,6,,,,,,,,,3,3.133942839980591,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,5,5,7,,,,,,,,,4,1.8015411469968967,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,6,6,9,,,,,,,,,3,1.9181706009840127,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,7,7,10,,,,,,,,,3,3.552434136014199,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,8,8,1,,,,,,,,,3,8.20131736001349,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,9,9,8,,,,,,,,,2,6.593290863005677,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,10,10,4,,,,,,,,,1,1.9048845439974684,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,11,11,0,,,,,,,,,2,2.238478565996047,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
,,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,,,,,,,,,,,,,,,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,0,0,3,,,2,10.717068681988167,2,4.967978508997476,3,2.6243658599851187,1,2.019019176979782,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,1,1,10,,,,,,,,,3,2.6995515459857415,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,2,2,0,,,,,,,,,3,1.6856269080017228,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,3,3,9,,,,,,,,,2,1.118377489008708,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,4,4,8,,,,,,,,,2,2.185588243009988,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,5,5,6,,,,,,,,,2,2.7019766429730225,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,6,6,1,,,,,,,,,2,1.6185777829959989,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,1,1,11,0,7,7,11,,,,,,,,,2,2.585274043987738,,,038,001,2019_May_16_1359,MusicAffectPsychophysiology2019,3.0.5,60.193373733152505,
