Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,17.422926054990967,,,,,,,,,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
,,,,,,,,,,,,,,,,,,,,,4,10.549546074995305,,,,,,,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
,,,,,,,,,,,,,,,,,,,,,,,2,3.569160314000328,,,,,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
,,,,,,,,,,,,,,,,,,,,,,,,,2,2.69101561899879,,,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,ANGRY,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,3,5.444724814995425,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,ACTIVE,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,4,1.718854961989564,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,ASHAMED,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,3,1.684537963999901,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,2,2.385296512991772,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,2,3.6186534730077256,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,GUILTY,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,1.7348195539962035,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,SCARED,,,,,,0,6,6,11,,,,,,,,,,,,,,,,,1,1.3345584680064349,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,EXCITED,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,2,2.1024823970074067,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,TENDER,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,1,2.219299461998162,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,ALERT,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,1,1.8340542130026734,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,HAPPY,,,,,,0,10,10,6,,,,,,,,,,,,,,,,,1,1.4020353770029033,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,SAD,,,,,,0,11,11,0,,,,,,,,,,,,,,,,,1,0.9519962660124293,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,0,0,5,,,2,3.768812833004631,2,2.068302986008348,2,1.672784551003133,1,1.537840025004698,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,1,1,4,,,,,,,,,1,1.3363326309918193,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,2,2,10,,,,,,,,,1,0.9029878599976655,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,3,3,0,,,,,,,,,1,0.7860268750082469,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,4,4,8,,,,,,,,,3,1.5520374839979922,,,027,001,2019_May_14_1009,MusicAffectPsychophysiology2019,3.0.5,59.991014183804,
