Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,return,15.755339688010281,,,,,,,,,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
,,,,,,,,,,,,,,,,,,,,,4,4.965600946001359,,,,,,,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
,,,,,,,,,,,,,,,,,,,,,,,5,6.195286236994434,,,,,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
,,,,,,,,,,,,,,,,,,,,,,,,,4,2.5030732349987375,,,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,EXCITED,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,3,7.036107373991399,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,TENDER,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,3,1.475655183006893,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ASHAMED,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,2,3.8028173859929666,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,1,2.1255116530082887,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,SCARED,,,,,,0,4,4,11,,,,,,,,,,,,,,,,,1,0.8742203570000129,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ALERT,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,1,1.0240763140027411,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,HAPPY,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,4,1.5361490970099112,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,SAD,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,1,1.3364064859924838,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ANGRY,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,1,0.8743942789878929,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,GUILTY,,,,,,0,9,9,5,,,,,,,,,,,,,,,,,1,1.0861031969980104,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,10,10,3,,,,,,,,,,,,,,,,,1,0.7241257960122311,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ACTIVE,,,,,,0,11,11,9,,,,,,,,,,,,,,,,,3,1.7693101990007563,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,0,0,8,,,2,4.770511073991656,2,2.069588129001204,2,1.9354741209972417,4,3.587194677005755,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,1,1,4,,,,,,,,,3,1.1529959819890792,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,2,2,6,,,,,,,,,2,1.0857247649983037,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,3,3,11,,,,,,,,,4,1.5697154789959313,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,4,4,1,,,,,,,,,4,0.7200520010082982,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,5,5,2,,,,,,,,,2,1.3860494179971283,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,6,6,0,,,,,,,,,2,1.202042253993568,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,7,7,3,,,,,,,,,3,1.156112034994294,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,8,8,5,,,,,,,,,3,0.9897694389946992,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,9,9,10,,,,,,,,,3,1.133317158994032,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,10,10,9,,,,,,,,,3,1.552118995008641,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,11,11,7,,,,,,,,,2,1.1671845980017679,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
,,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,0,0,4,,,3,5.31912881298922,3,5.487464067002293,3,2.6863841699960176,2,2.9534741649986245,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,1,1,11,,,,,,,,,2,0.6280244319932535,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,2,2,5,,,,,,,,,1,1.1376803750026738,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,3,3,2,,,,,,,,,1,0.76004175998969,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,4,4,1,,,,,,,,,1,0.6535042890027398,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,5,5,0,,,,,,,,,1,0.4694484430074226,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,6,6,9,,,,,,,,,3,1.6185598650044994,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,7,7,6,,,,,,,,,3,0.9335304350097431,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,8,8,8,,,,,,,,,1,0.970445920000202,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,9,9,10,,,,,,,,,1,0.6425926310039358,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,10,10,7,,,,,,,,,2,1.1871726069948636,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,11,11,3,,,,,,,,,1,0.8271999980061082,,,076,001,2019_Aug_27_0905,MusicAffectPsychophysiology2019,3.0.5,60.13875044062406,
