Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,89.36718944099266,,,,,,,,,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
,,,,,,,,,,,,,,,,,,,,,3,6.833673593006097,,,,,,,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
,,,,,,,,,,,,,,,,,,,,,,,3,2.518938363005873,,,,,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
,,,,,,,,,,,,,,,,,,,,,,,,,3,1.8514274289773311,,,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
To what extent did the music make you feel ,HAPPY,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,3,7.324302719993284,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,2.6524085519777145,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,1.0846044140052982,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
To what extent did the music make you feel ,ACTIVE,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,1,2.618785405997187,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
To what extent did the music make you feel ,ALERT,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,2,2.868262266012607,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
To what extent did the music make you feel ,EXCITED,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,3,1.5331443359900732,033,001,2019_May_15_1311,MusicAffectPsychophysiology2019,3.0.5,59.99073887488148,
