Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,13.794408382003894,,,,,,,,,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
,,,,,,,,,,,,,,,,,,,,,3,7.201772803004133,,,,,,,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
,,,,,,,,,,,,,,,,,,,,,,,4,4.45170664699981,,,,,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
,,,,,,,,,,,,,,,,,,,,,,,,,3,3.3690884509996977,,,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,EXCITED,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,2,6.65271623202716,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,TENDER,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,3,1.8688767590210773,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,SCARED,,,,,,0,2,2,11,,,,,,,,,,,,,,,,,1,2.6856931789952796,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,SAD,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,1,2.0854993170069065,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,ACTIVE,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,2,4.718540375994053,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,GUILTY,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,2.554555879003601,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,1,1.0996997460024431,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,ASHAMED,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,1,0.8857802400016226,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,1,1.519162847980624,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,ALERT,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,1,1.5544414320029318,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
To what extent did the music make you feel ,ANGRY,,,,,,0,10,10,2,,,,,,,,,,,,,,,,,1,0.8189522089960519,,,099,001,2019_Sep_03_1307,MusicAffectPsychophysiology2019,3.0.5,59.875223628518455,
