Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,11.28933168399817,,,,,,,,,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
,,,,,,,,,,,,,,,,,,,,,3,5.119182306996663,,,,,,,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
,,,,,,,,,,,,,,,,,,,,,,,3,3.1024199840030633,,,,,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
,,,,,,,,,,,,,,,,,,,,,,,,,3,2.9189659859985113,,,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,GUILTY,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,1,3.2356841399960103,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,3.0198179309954867,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ALERT,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,1,2.6676316499942914,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SCARED,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,1,1.1686118040015572,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANGRY,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,1,1.0858441870004754,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,HAPPY,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,2,3.617949432002206,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,TENDER,,,,,,0,6,6,10,,,,,,,,,,,,,,,,,3,1.7034199359986815,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ACTIVE,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,2,2.2520195500037516,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ASHAMED,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,1,1.1022055610010284,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,EXCITED,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,1,1.6027699390033376,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,1,1.1703797509981086,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SAD,,,,,,0,11,11,0,,,,,,,,,,,,,,,,,1,1.136377235998225,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,0,0,7,,,1,6.318233922997024,1,2.9339478409965523,2,2.318306469001982,1,3.8238071439991472,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,1,1,5,,,,,,,,,1,1.1685461680026492,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,2,2,8,,,,,,,,,2,1.8028442049981095,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,3,3,6,,,,,,,,,1,1.416747758994461,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,4,4,11,,,,,,,,,2,2.468083615996875,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,5,5,2,,,,,,,,,1,2.3526440269997693,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,6,6,10,,,,,,,,,1,0.9842137810046552,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,7,7,9,,,,,,,,,1,1.852057516000059,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,8,8,3,,,,,,,,,1,1.0876058069989085,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,9,9,4,,,,,,,,,1,1.6026549040034297,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,10,10,1,,,,,,,,,2,3.8346476769947913,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,0,11,11,0,,,,,,,,,2,1.3538250060009887,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
,,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,0,0,10,,,,,,,,,,,,,,,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,0,0,1,,,1,5.801957862000563,2,1.8684637990008923,1,2.2353222999954596,1,1.6692349079967244,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,1,1,8,,,,,,,,,1,1.3998939480006811,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,2,2,10,,,,,,,,,2,1.3696959939989028,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,3,3,7,,,,,,,,,1,1.1176964740006952,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,4,4,5,,,,,,,,,1,1.0692567419973784,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,5,5,9,,,,,,,,,1,1.3013039729994489,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,6,6,4,,,,,,,,,1,1.1193678909985465,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,7,7,11,,,,,,,,,1,0.8854814199949033,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,8,8,6,,,,,,,,,1,1.569419810999534,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,9,9,0,,,,,,,,,2,1.4028054740047082,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,10,10,2,,,,,,,,,1,1.083714634005446,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,0,11,11,3,,,,,,,,,2,2.802073731996643,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
,,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,1,1,12,,,,,,,,,,,,,,,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,0,0,7,,,2,2.5524473690020386,1,2.5855185910040746,1,3.1366945469999337,1,1.428112183995836,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,1,1,0,,,,,,,,,3,1.6528316990006715,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,2,2,11,,,,,,,,,1,1.1862636980004027,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,3,3,8,,,,,,,,,1,1.067148232999898,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,4,4,1,,,,,,,,,1,1.2356126759987092,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,5,5,6,,,,,,,,,1,1.7508782900040387,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,6,6,2,,,,,,,,,1,1.2707840369985206,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,7,7,10,,,,,,,,,2,2.2029411159965093,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,8,8,9,,,,,,,,,1,1.5713932270009536,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,9,9,4,,,,,,,,,1,2.935377254994819,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,10,10,5,,,,,,,,,1,1.3685773089964641,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,0,11,11,3,,,,,,,,,3,2.636913556998479,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
,,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,2,2,13,,,,,,,,,,,,,,,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,3,3,0,0,0,0,0,,,3,2.719815609998477,2,2.0689486940027564,2,2.4494829989998834,1,1.951205220000702,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,3,3,0,0,1,1,10,,,,,,,,,1,0.9691709329999867,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,3,3,0,0,2,2,4,,,,,,,,,1,0.752580129999842,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,3,3,0,0,3,3,6,,,,,,,,,1,2.2017112409957917,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,3,3,0,0,4,4,3,,,,,,,,,1,1.3869364100028179,,,111,001,2019_Sep_10_1418,MusicAffectPsychophysiology2019,3.0.5,60.18649978552896,
