Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,14.518542024000453,,,,,,,,,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
,,,,,,,,,,,,,,,,,,,,,4,14.1513428140006,,,,,,,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
,,,,,,,,,,,,,,,,,,,,,,,5,2.385385507999672,,,,,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
,,,,,,,,,,,,,,,,,,,,,,,,,4,2.4854816140004914,,,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,1,2.879954861000442,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,ACTIVE,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,3,2.368773288000739,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,1,1.6693800119992375,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,ANGRY,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,1,1.8848073990002376,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,ALERT,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,4,2.2002796049991957,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,GUILTY,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,1.3194793479997315,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,SAD,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,1,1.4017095469998821,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,TENDER,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,3,2.0522159189995364,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,SCARED,,,,,,0,8,8,11,,,,,,,,,,,,,,,,,1,1.085253805999855,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,ASHAMED,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,1,1.152041575000112,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,HAPPY,,,,,,0,10,10,6,,,,,,,,,,,,,,,,,4,2.069627152999601,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,EXCITED,,,,,,0,11,11,7,,,,,,,,,,,,,,,,,2,3.9184538930003328,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,0,0,9,,,3,3.98427598499984,2,5.368277141999897,3,3.1020368989993585,3,2.5399964130001536,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,1,1,10,,,,,,,,,1,3.8824843500005954,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,2,2.2524359050003113,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,3,3,6,,,,,,,,,1,2.736156530999324,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF1.wav,1,2,2,1,,,,,0,0,0,0,0,4,4,7,,,,,,,,,3,1.9521630830004142,117,001,2019_Sep_26_1411,MusicAffectPsychophysiology2019,3.0.5,60.2554244311804,
