Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,h,13.434829210018506,,,,,,,,,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
,,,,,,,,,,,,,,,,,,,,,2,7.168111567007145,,,,,,,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
,,,,,,,,,,,,,,,,,,,,,,,3,6.048811904998729,,,,,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
,,,,,,,,,,,,,,,,,,,,,,,,,2,5.13623052201001,,,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ANGRY,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,1,4.431389125995338,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,TENDER,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,1,2.7779261880205013,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ALERT,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,1,2.2855908980127424,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1,4.0143030299805105,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SAD,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,1,3.2199295070022345,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,HAPPY,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,2,3.5025784820027184,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,GUILTY,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,1,1.486149784992449,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,EXCITED,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1,5.442968949995702,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ASHAMED,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,1,1.6196538310032338,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,2,2.4853558450122364,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SCARED,,,,,,0,10,10,11,,,,,,,,,,,,,,,,,1,2.98656225099694,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ACTIVE,,,,,,0,11,11,9,,,,,,,,,,,,,,,,,2,3.551809933996992,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,0,0,7,,,3,4.7702909170184284,2,7.00257147900993,3,4.784346783999354,2,6.004993062000722,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,1,1,0,,,,,,,,,3,5.336629138007993,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,2,2,8,,,,,,,,,2,5.203856415027985,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,3,3,10,,,,,,,,,4,3.4517194539948832,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,4,4,4,,,,,,,,,1,2.152509387000464,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,5,5,11,,,,,,,,,1,1.7172009760106448,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,6,6,6,,,,,,,,,2,3.1362132299982477,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,7,7,9,,,,,,,,,2,3.5702830530062784,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,8,8,3,,,,,,,,,1,1.7683466259913985,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,9,9,1,,,,,,,,,1,4.132761654007481,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,10,10,2,,,,,,,,,1,1.7669952849973924,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,0,11,11,5,,,,,,,,,1,2.019413853995502,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
,,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,0,0,8,,,,,,,,,,,,,,,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,0,0,8,,,1,4.654719006008236,4,4.6869910349778365,4,5.552294960012659,1,7.125579677987844,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,1,1,4,,,,,,,,,1,3.1355685239832383,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,2,2,11,,,,,,,,,1,1.9695955099887215,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,3,3,6,,,,,,,,,3,3.434877966006752,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,4,4,9,,,,,,,,,1,2.502795737993438,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,5,5,10,,,,,,,,,4,1.7536171039973851,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,6,6,0,,,,,,,,,1,3.199820539011853,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,7,7,1,,,,,,,,,1,2.0173335669969674,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,8,8,3,,,,,,,,,1,2.103773959999671,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,9,9,2,,,,,,,,,1,1.5691310839902144,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,10,10,5,,,,,,,,,1,0.9019698379852343,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,11,11,7,,,,,,,,,1,3.720850020996295,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
,,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,,,,,,,,,,,,,,,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,0,0,9,,,4,3.9532738129782956,4,2.8360715029994026,4,2.9525360649859067,4,3.6527425840031356,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,1,1,5,,,,,,,,,1,1.6699570110067725,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,2,2,0,,,,,,,,,1,1.3015501810004935,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,3,3,7,,,,,,,,,4,1.4036145450081676,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,4,4,3,,,,,,,,,1,1.019419251009822,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,5,5,6,,,,,,,,,4,3.851503560988931,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,6,6,4,,,,,,,,,1,0.8194170260103419,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,7,7,11,,,,,,,,,1,1.1684837440261617,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH4.wav,2,2,1,8,,,,,0,2,2,7,0,8,8,10,,,,,,,,,2,3.119351519009797,101,001,2019_Sep_04_0905,MusicAffectPsychophysiology2019,3.0.5,60.160025425907385,
