Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,1.9530362720033736,,,,,,,,,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
,,,,,,,,,,,,,,,,,,,,,2,7.451621047002845,,,,,,,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
,,,,,,,,,,,,,,,,,,,,,,,2,2.568750975005969,,,,,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.7355681669941987,,,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,1,3.878604910998547,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,EXCITED,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,1,2.159913031005999,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ACTIVE,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,2,2.3520621659990866,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,HAPPY,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,4,2.352917943004286,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ANGRY,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,1,1.2773132389993407,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,TENDER,,,,,,0,5,5,10,,,,,,,,,,,,,,,,,2,3.6864491369997268,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ALERT,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,1,4.101783324003918,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,SCARED,,,,,,0,7,7,11,,,,,,,,,,,,,,,,,1,1.0663548899974558,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,GUILTY,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,1,0.7522572230009246,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,1,1.0196055679989513,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ASHAMED,,,,,,0,10,10,4,,,,,,,,,,,,,,,,,1,1.0026323909987696,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,SAD,,,,,,0,11,11,0,,,,,,,,,,,,,,,,,1,0.7522583719983231,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,0,0,2,,,2,3.5021005699964007,5,3.5682987039981526,4,2.168399229994975,1,2.4200414059960167,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,1,1,5,,,,,,,,,1,0.6357699939981103,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,2,2,0,,,,,,,,,1,0.7525004490016727,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,3,3,4,,,,,,,,,1,0.6523563619994093,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,4,4,6,,,,,,,,,4,2.38577315400471,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,5,5,8,,,,,,,,,2,1.7352620019955793,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,6,6,1,,,,,,,,,1,0.9687385200013523,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,7,7,11,,,,,,,,,1,0.8201119510049466,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,8,8,7,,,,,,,,,2,2.352539474006335,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,9,9,9,,,,,,,,,2,1.6356737809983315,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,10,10,10,,,,,,,,,2,0.8023909309995361,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,0,11,11,3,,,,,,,,,1,3.016872885003977,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
,,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,0,0,14,,,,,,,,,,,,,,,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,0,0,5,,,4,3.90011715899891,1,2.936093192998669,3,3.636236430000281,1,1.1122318679990713,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,1,1,6,,,,,,,,,1,1.6850299599973368,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,2,2,0,,,,,,,,,1,1.7355723299988313,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,3,3,9,,,,,,,,,4,2.4517695609974908,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,4,4,4,,,,,,,,,1,1.2190661899949191,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,5,5,7,,,,,,,,,4,1.669317249004962,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,6,6,3,,,,,,,,,1,2.059415772004286,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,7,7,2,,,,,,,,,1,1.766852882996318,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,8,8,1,,,,,,,,,2,1.667952529998729,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,9,9,8,,,,,,,,,4,2.1504388229950564,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,10,10,10,,,,,,,,,1,1.053429858002346,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,0,11,11,11,,,,,,,,,2,3.7523106200023904,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
,,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,1,1,3,,,,,,,,,,,,,,,,,112,001,2019_Sep_11_1118,MusicAffectPsychophysiology2019,3.0.5,59.68091847609726,
