Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,right,8.586123932999726,,,,,,,,,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
,,,,,,,,,,,,,,,,,,,,,3,10.15154092100056,,,,,,,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
,,,,,,,,,,,,,,,,,,,,,,,1,4.883100052999907,,,,,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
,,,,,,,,,,,,,,,,,,,,,,,,,2,3.5176441499997964,,,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,GUILTY,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,1,3.2501516960001027,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ALERT,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,3,2.7518832880004993,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,SAD,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,1,2.2007459679998647,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,EXCITED,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,1,2.6170305579998967,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,TENDER,,,,,,0,4,4,10,,,,,,,,,,,,,,,,,2,2.485461579999537,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ASHAMED,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,1,1.3002442980005071,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,SCARED,,,,,,0,6,6,11,,,,,,,,,,,,,,,,,4,3.402273239999886,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,1,1.4363301879993742,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ACTIVE,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,2,4.084350989999621,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,HAPPY,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,2,2.3354786519994377,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,4,7.602127383000152,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ANGRY,,,,,,0,11,11,2,,,,,,,,,,,,,,,,,1,1.3851569230000678,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,0,0,7,,,3,3.1188027380003405,3,2.0536108719998083,2,2.1525363099999595,3,2.9297808490000534,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,1,1,9,,,,,,,,,3,1.235531778999757,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,2,2,1,,,,,,,,,1,2.9009526549998554,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,3,3,8,,,,,,,,,3,1.618435327000043,108,001,2019_Sep_05_1512,MusicAffectPsychophysiology2019,3.0.5,60.25800779674487,
