Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,16.35439045200019,,,,,,,,,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
,,,,,,,,,,,,,,,,,,,,,1,7.818239693000123,,,,,,,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
,,,,,,,,,,,,,,,,,,,,,,,3,5.484562054999969,,,,,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
,,,,,,,,,,,,,,,,,,,,,,,,,1,4.667105687999992,,,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,HAPPY,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,2,7.936507181000252,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,EXCITED,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,1,1.6944405779995577,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,1.4618971550003153,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,ANGRY,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,1,1.0031616600003872,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,ASHAMED,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1,1.0680264049997277,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,1,1.4210103840000556,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,SCARED,,,,,,0,6,6,11,,,,,,,,,,,,,,,,,1,0.6402895530000023,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
To what extent did the music make you feel ,ACTIVE,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,1,3.9361874210003407,,,107,001,2019_Sep_05_1408,MusicAffectPsychophysiology2019,3.0.5,60.28638347149369,
