Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,13.992533790995367,,,,,,,,,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
,,,,,,,,,,,,,,,,,,,,,4,6.702892151995911,,,,,,,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
,,,,,,,,,,,,,,,,,,,,,,,4,3.835881936989608,,,,,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
,,,,,,,,,,,,,,,,,,,,,,,,,4,3.1363632709981175,,,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,EXCITED,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,1,7.702411061007297,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,HAPPY,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,3,2.8750886769994395,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,2.2432370579917915,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,TENDER,,,,,,0,3,3,10,,,,,,,,,,,,,,,,,4,2.675376088998746,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANGRY,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,1,1.658067045995267,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,GUILTY,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,0.8369132980005816,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SAD,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,1,2.469701983005507,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ASHAMED,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,1,0.9535313960077474,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ACTIVE,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,1,1.1013490980112692,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ALERT,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,1,2.150993716000812,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,1,1.7860336119920248,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SCARED,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1,0.738374617008958,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,0,0,4,,,4,10.352528729010373,4,1.603369559001294,4,1.8846357030124636,1,2.1857052330014994,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,1,1,5,,,,,,,,,1,1.0201145930041093,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,2,2,10,,,,,,,,,3,7.351773299000342,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,3,3,11,,,,,,,,,1,2.801325114996871,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,4,4,8,,,,,,,,,4,2.9360473950073356,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,5,5,7,,,,,,,,,4,3.134324362996267,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,6,6,2,,,,,,,,,1,1.2356713170011062,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,7,7,1,,,,,,,,,1,2.3532780759996967,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,8,8,0,,,,,,,,,1,0.5862251990038203,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,9,9,3,,,,,,,,,1,0.9003652079991298,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,10,10,9,,,,,,,,,3,2.9334381950029638,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,0,11,11,6,,,,,,,,,4,3.053484739008127,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
,,30MonoWAV/30MonoH3.wav,2,2,1,7,,,,,0,0,0,6,,,,,,,,,,,,,,,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,0,0,3,,,3,4.833693268999923,4,2.820307451998815,4,3.936622185006854,1,1.8207153920084238,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,1,1,8,,,,,,,,,1,3.659590234005009,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,2,2,10,,,,,,,,,5,2.791963139010477,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,3,3,1,,,,,,,,,1,2.469977649001521,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,4,4,9,,,,,,,,,1,3.4413217319961404,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,5,5,2,,,,,,,,,1,0.9082660370040685,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,6,6,5,,,,,,,,,1,1.286601239000447,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,7,7,7,,,,,,,,,2,1.6195463299955009,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,8,8,0,,,,,,,,,3,7.84186293699895,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,9,9,11,,,,,,,,,1,1.8368347520008683,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,10,10,6,,,,,,,,,2,1.9027519270021003,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,11,11,4,,,,,,,,,1,4.136764099996071,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
,,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,,,,,,,,,,,,,,,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,0,0,10,,,1,4.137168165005278,1,2.3378063709969865,1,1.4376205459993798,1,2.5033110759977717,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,1,1,11,,,,,,,,,3,3.5645400080102263,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,2,2,2,,,,,,,,,1,1.9695803720096592,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,3,3,0,,,,,,,,,1,0.9033075720071793,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,4,4,8,,,,,,,,,4,3.102565876004519,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,5,5,4,,,,,,,,,1,1.7843394429946784,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,6,6,1,,,,,,,,,3,3.3705464210070204,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,7,7,6,,,,,,,,,1,1.0200262500002282,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,8,8,3,,,,,,,,,1,1.0821302859985735,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,9,9,7,,,,,,,,,1,1.4497386389994062,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,10,10,5,,,,,,,,,1,1.0200374139967607,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,11,11,9,,,,,,,,,3,2.9982276360096876,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
,,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,,,,,,,,,,,,,,,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,0,0,0,,,2,5.769496667009662,2,3.6351923309994163,2,2.4530638459982583,1,3.393913045001682,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,1,1,8,,,,,,,,,1,0.842633879990899,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,2,2,6,,,,,,,,,1,2.1711568369937595,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,3,3,5,,,,,,,,,1,0.7560716070001945,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,4,4,3,,,,,,,,,1,0.5853127159934957,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,5,5,7,,,,,,,,,1,0.75141712599725,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,6,6,4,,,,,,,,,1,0.9044513519911561,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,7,7,2,,,,,,,,,1,0.6554129919968545,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,8,8,1,,,,,,,,,1,0.5705261730036,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,3,3,12,0,9,9,10,,,,,,,,,2,1.674705213008565,072,001,2019_Aug_26_1014,MusicAffectPsychophysiology2019,3.0.5,60.32275460896031,
