Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,space,14.695815268000018,,,,,,,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
,,,,,,,,,,,,,,,,,,,,,2,4.468308954999998,,,,,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
,,,,,,,,,,,,,,,,,,,,,,,3,4.4692578319999825,,,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,2,3.436700820999988,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,1,4.489225500999993,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SCARED,,,,,,0,1,1,11,,,,,,,,,,,,,,,,,1,2.0499472230000038,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,1,1.4018973080000023,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,HAPPY,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,3,2.969253674999976,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1,1.467957403000014,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SAD,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,1,1.5176821480000058,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ACTIVE,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,3,2.7197102910000126,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,GUILTY,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,1,2.335212922000011,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,2,2.287203887000004,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANGRY,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,1,1.267365161000015,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ALERT,,,,,,0,10,10,8,,,,,,,,,,,,,,,,,2,2.9503490820000025,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,TENDER,,,,,,0,11,11,10,,,,,,,,,,,,,,,,,2,5.433714825999999,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,0,0,2,,,2,4.934317281999995,2,7.084588251000014,2,5.899853450000023,1,1.9869634389999646,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,1,1,11,,,,,,,,,1,2.901906216000043,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,2,2,4,,,,,,,,,1,2.3018483889999857,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,3,3,5,,,,,,,,,1,1.7692798179999727,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,4,4,8,,,,,,,,,2,2.0696982829999797,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,5,5,9,,,,,,,,,1,2.6867878709999786,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,6,6,7,,,,,,,,,1,2.7363597720000143,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,7,7,6,,,,,,,,,2,2.8523020819999942,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,8,8,0,,,,,,,,,3,1.9690414280000255,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,9,9,1,,,,,,,,,2,2.068312022999976,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,10,10,10,,,,,,,,,2,1.5667402809999658,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,0,11,11,3,,,,,,,,,1,2.93580848900001,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
,,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,0,0,13,,,,,,,,,,,,,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,0,0,3,,,2,4.519269858999962,2,5.686964869000008,1,4.268950270999994,3,3.8872065959999986,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,1,1,8,,,,,,,,,2,2.38433982600003,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,2,2,5,,,,,,,,,1,1.3337825450000196,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,3,3,1,,,,,,,,,2,1.769195916000001,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,4,4,7,,,,,,,,,1,1.4335611970000173,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,5,5,11,,,,,,,,,2,1.6693816229999925,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,6,6,4,,,,,,,,,1,1.2198528069999952,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,7,7,10,,,,,,,,,1,1.6493970269999636,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,8,8,2,,,,,,,,,1,4.268714209999985,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,9,9,6,,,,,,,,,1,3.2684723090000034,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,10,10,9,,,,,,,,,3,5.449091186000032,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,0,11,11,0,,,,,,,,,1,1.8026355040000226,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
,,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,1,1,4,,,,,,,,,,,,,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,0,0,5,,,1,5.38523091899998,2,4.01895073999998,3,8.467900901999997,1,2.675717643999974,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,1,1,3,,,,,,,,,1,1.4367929009999898,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,2,2,7,,,,,,,,,1,2.518389289999959,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,3,3,0,,,,,,,,,3,1.468377970000006,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,4,4,8,,,,,,,,,1,2.5700237579999907,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,5,5,9,,,,,,,,,1,2.1352447269999857,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,6,6,2,,,,,,,,,1,1.385909115000004,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,7,7,11,,,,,,,,,2,1.5029756249999764,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,8,8,1,,,,,,,,,2,2.6695426299999667,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,9,9,10,,,,,,,,,2,1.6371031950000088,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,10,10,4,,,,,,,,,1,1.1515142970000056,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,0,11,11,6,,,,,,,,,1,4.886157949999983,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
,,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,2,2,12,,,,,,,,,,,,,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,0,0,0,,,2,4.933636997999997,1,2.219255962000034,4,2.801965745000075,4,2.8305467779999844,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,1,1,8,,,,,,,,,4,1.919208620000063,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,2,2,9,,,,,,,,,3,1.7355556820000402,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,3,3,4,,,,,,,,,2,4.1365958359999695,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,4,4,2,,,,,,,,,1,5.1680280549999225,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,5,5,3,,,,,,,,,2,1.7014037369999642,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,6,6,6,,,,,,,,,1,2.183136314999956,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,7,7,10,,,,,,,,,1,1.7182328860000098,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,8,8,1,,,,,,,,,3,2.5853070959999513,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,9,9,11,,,,,,,,,3,1.5181232339999724,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,10,10,5,,,,,,,,,1,1.1681979940000247,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,0,11,11,7,,,,,,,,,1,1.6013845510000237,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
,,30MonoWAV/30MonoS1.wav,1,1,3,9,,,,,0,3,3,8,,,,,,,,,,,,,,,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT4.wav,2,1,4,16,,,,,0,4,4,15,0,0,0,3,,,4,5.252121177000049,3,2.3358441279999624,3,2.1193618700000343,1,3.621471266999947,116,001,2019_Sep_26_1115,MusicAffectPsychophysiology2019,3.0.5,None,
