Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,b,10.535140913001669,,,,,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,,,,,,,,,,,,,,,,,,,,3,8.83490199500011,,,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,,,,,,,,,,,,,,,,,,,,,,2,6.4518567269988125,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,,,,,,,,,,,,,,,,,,,,,,,,2,3.835655584000051,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,GUILTY,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,1,2.518271057997481,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANXIOUS ,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1,2.801576918001956,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ASHAMED,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,1,1.6187762040026428,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SAD,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,2,4.335331081998447,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ACTIVE,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,2,2.21812498899817,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,TENDER,,,,,,0,5,5,10,,,,,,,,,,,,,,,,,1,1.7360853169993788,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SCARED,,,,,,0,6,6,11,,,,,,,,,,,,,,,,,1,1.5668123579998792,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ALERT,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,3,6.1521524989984755,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANGRY,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,1,1.8187009300017962,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,FRUSTRATED,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,2,4.051744839998719,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,EXCITED,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,3,2.300450141003239,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,HAPPY,,,,,,0,11,11,6,,,,,,,,,,,,,,,,,3,1.9194950780001818,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,0,0,0,,,3,11.632705084000918,1,2.8516493719980645,,,1,1.35266032599975,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,1,1,10,,,,,,,,,1,1.3181382090006082,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,2,2,1,,,,,,,,,3,1.8686880080022092,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,3,3,4,,,,,,,,,1,2.3016616860004433,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,4,4,8,,,,,,,,,4,4.901015841001936,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,5,5,6,,,,,,,,,1,1.5850570900001912,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,6,6,11,,,,,,,,,3,2.1845334760000696,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,7,7,2,,,,,,,,,3,1.7516888469981495,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,8,8,9,,,,,,,,,2,2.7851744430008694,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,9,9,7,,,,,,,,,1,3.333251030999236,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,10,10,5,,,,,,,,,1,1.0851019660003658,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,0,11,11,3,,,,,,,,,3,2.267546114999277,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,0,0,1,,,,,,,,,,,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,0,0,9,,,2,6.451461990000098,4,2.0667232220002916,,,1,3.5339422509969154,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,1,1,8,,,,,,,,,1,0.802147218000755,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,2,2,3,,,,,,,,,1,0.6682156050010235,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,3,3,11,,,,,,,,,1,0.7354477560002124,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,4,4,7,,,,,,,,,1,1.8010622690017044,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,5,5,5,,,,,,,,,1,0.6513036029973591,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,6,6,2,,,,,,,,,1,1.7344068739985232,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,7,7,4,,,,,,,,,1,0.56794477099902,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,8,8,0,,,,,,,,,1,0.8021979439981806,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,9,9,10,,,,,,,,,1,1.9831968059988867,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,10,10,1,,,,,,,,,1,1.0019835639977828,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,0,11,11,6,,,,,,,,,4,3.366905417002272,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,1,1,14,,,,,,,,,,,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,0,0,7,,,1,4.200949131001835,1,2.118817308000871,,,1,1.1509040470009495,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,1,1,4,,,,,,,,,1,1.6673156639990339,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,2,2,2,,,,,,,,,1,1.2848417259992857,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,3,3,11,,,,,,,,,1,1.835727372999827,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,4,4,9,,,,,,,,,1,1.1502027710012044,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,5,5,6,,,,,,,,,1,1.6350864539999748,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,6,6,10,,,,,,,,,3,1.5188786389990128,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,7,7,8,,,,,,,,,1,1.5180797489992983,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,8,8,1,,,,,,,,,3,2.517317871999694,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,9,9,0,,,,,,,,,3,2.102079517000675,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,10,10,5,,,,,,,,,1,1.951915828998608,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,0,11,11,3,,,,,,,,,1,1.2523271139980352,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,30MonoWAV/30MonoS4.wav,1,1,3,12,,,,,0,2,2,11,,,,,,,,,,,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,0,0,7,,,4,7.233489761001692,4,2.3670315929994103,,,3,2.1080489850028243,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,1,1,2,,,,,,,,,1,1.1697722190001514,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,2,2,11,,,,,,,,,1,0.6189641839991964,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,3,3,8,,,,,,,,,1,1.1199976969983254,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,4,4,1,,,,,,,,,1,0.7022379160007404,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,5,5,3,,,,,,,,,1,0.7364043630004744,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,6,6,9,,,,,,,,,2,1.60511205900184,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,7,7,0,,,,,,,,,2,1.7342585119986325,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,8,8,6,,,,,,,,,3,1.7035418510022282,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,9,9,4,,,,,,,,,1,0.9012511250002717,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,10,10,5,,,,,,,,,1,0.9351181569982145,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,0,11,11,10,,,,,,,,,2,2.584511005999957,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,30MonoWAV/30MonoT2.wav,2,1,4,14,,,,,0,3,3,13,,,,,,,,,,,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,0,0,1,,,1,4.81781196400334,1,2.885156421998545,,,2,2.497950580000179,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,1,1,5,,,,,,,,,2,1.7844564289989648,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,2,2,9,,,,,,,,,1,1.2525492690001556,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,3,3,7,,,,,,,,,1,1.049416518999351,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,4,4,2,,,,,,,,,1,4.084937316998548,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,5,5,3,,,,,,,,,1,3.252066064000246,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,6,6,10,,,,,,,,,3,4.96842360500159,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,7,7,8,,,,,,,,,1,1.7351898530032486,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,8,8,0,,,,,,,,,3,3.184792036001454,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,9,9,4,,,,,,,,,2,4.468199939001352,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,10,10,11,,,,,,,,,1,6.2680611579999095,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,0,11,11,6,,,,,,,,,1,1.6184201880023465,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
,,30MonoWAV/30MonoS2.wav,1,1,3,10,,,,,0,4,4,9,,,,,,,,,,,,,,,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,5,5,4,0,0,0,4,,,3,8.250810599001852,2,1.7677419319988985,,,1,1.0364010269986466,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,5,5,4,0,1,1,0,,,,,,,,,1,1.0685917250011698,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,5,5,4,0,2,2,7,,,,,,,,,2,2.0341489420025027,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,5,5,4,0,3,3,5,,,,,,,,,1,0.8830177799973171,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,5,5,4,0,4,4,3,,,,,,,,,1,1.80186593200051,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,5,5,4,0,5,5,8,,,,,,,,,3,1.9019611360017734,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH1.wav,2,2,1,5,,,,,0,5,5,4,0,6,6,11,,,,,,,,,1,0.9352948310006468,,,005,001,2019_May_07_1410,MusicAffectPsychophysiology2019,3.0.5,58.87756412316055,
